danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,title
0.656,0.924,8,-4.621,1,0.0648,0.0104,0.13,0.185,0.228,137.991,200870,4,trance,Trance Mission
0.487,0.997,1,-6.303,1,0.134,0.00199,0.773,0.306,0.0371,138.005,366456,4,trance,Uplifting Trance.
0.638,0.922,3,-5.656,0,0.0526,0.00327,0.905,0.0909,0.0829,135.981,505360,4,trance,ASOT
0.66,0.853,2,-5.508,0,0.0403,1.81E-05,0.599,0.209,0.24,130.01,223385,4,trance,Uplifting Trance.
0.448,0.995,1,-5.397,1,0.173,0.00033,0.962,0.07,0.238,137.019,201458,4,trance,Uplifting | Trance
0.551,0.952,11,-5.05,1,0.0724,0.00463,0.00402,0.369,0.064,127.977,266375,4,trance,TRANCE 2020 TRANCE MUSIC 2020
0.572,0.92,10,-9.715,0,0.04,0.0111,0.868,0.065,0.274,139.484,323507,4,trance,Anjunabeats Volumes 1 - 14
0.68,0.769,10,-5.774,1,0.0379,0.00482,0.911,0.0701,0.238,128.008,429609,4,trance,"Uplifting, Melodic Trance & Vocal Trance"
0.463,0.988,10,-5.678,0,0.0639,0.00088,0.973,0.267,0.0736,137.995,205217,4,trance,ASOT
0.645,0.833,11,-4.887,0,0.0532,0.0104,1.59E-05,0.124,0.177,125.015,237990,4,trance,Trance 100 Chart - by Armada Music
0.485,0.961,2,-5.556,1,0.0631,0.00044,0.943,0.299,0.451,138.011,244500,4,trance,Top Trance Songs EVER
0.521,0.929,8,-3.881,1,0.0359,0.000156,0.0246,0.105,0.512,140.015,226286,4,trance,UPLIFTING TRANCE 2020
0.499,0.958,5,-5.808,0,0.0737,0.014,0.00388,0.538,0.373,135.916,210000,4,trance,Vocal Melodic Trance Top 1000
0.304,0.947,6,-6.035,1,0.12,0.00296,0.931,0.109,0.0516,137.963,186000,4,trance,Vocal Melodic Trance Top 1000
0.442,0.989,4,-4.086,1,0.0895,0.0261,0.199,0.266,0.0454,137.978,264361,4,trance,Uplifting | Trance
0.603,0.843,0,-5.847,1,0.0336,0.00453,0.76,0.0981,0.559,130.02,174867,4,trance,Top Trance Songs EVER
0.538,0.948,7,-4.88,1,0.0597,0.000343,0.781,0.175,0.101,136.008,290000,4,trance,"Uplifting, Melodic Trance & Vocal Trance"
0.471,0.985,7,-6.545,0,0.0455,0.0147,0.771,0.0748,0.182,139.989,397714,4,trance,Top Trance Songs EVER
0.417,0.947,4,-7.457,0,0.0872,0.000266,0.00215,0.709,0.0905,138.064,250435,4,trance,"Uplifting Trance, Euphoric Trance"
0.482,0.817,7,-9.415,0,0.0447,1.93E-05,0.946,0.17,0.333,132.081,220141,4,trance,State if Trance (The best ASOT Epsidoes)
0.445,0.941,7,-8.916,1,0.0398,0.000183,0.816,0.0524,0.221,136.989,557112,4,trance,Top Trance Songs EVER
0.564,0.921,6,-3.186,0,0.0452,0.0194,3.51E-05,0.338,0.169,131.971,197386,4,trance,TRANNCE 2020 Best Trance Music Official
0.538,0.96,6,-7.102,0,0.0516,0.000146,0.86,0.641,0.433,138.003,452174,4,trance,Top Trance Songs EVER
0.421,0.99,8,-5.696,0,0.269,0.000295,0.0151,0.41,0.0398,137.994,242334,4,trance,"Uplifting Trance, Euphoric Trance"
0.359,0.969,0,-9.884,1,0.0434,0.000824,0.789,0.345,0.0481,136.016,213529,4,trance,Uplifting Trance 2019
0.594,0.937,9,-6.032,0,0.0544,0.000635,0.128,0.595,0.141,138.012,509565,4,trance,Vocal Melodic Trance Top 1000
0.235,0.838,8,-12.173,1,0.113,7.83E-05,0.808,0.165,0.126,131.92,160000,4,trance,State if Trance (The best ASOT Epsidoes)
0.499,0.962,4,-4.189,0,0.0492,0.00337,0.0783,0.332,0.161,128.011,210000,3,trance,Vocal Melodic Trance Top 1000
0.663,0.95,2,-6.898,0,0.051,0.0436,0.054,0.0973,0.0646,134.962,486061,4,trance,Vocal Melodic Trance Top 1000
0.665,0.86,10,-5.83,1,0.0357,0.125,0.831,0.104,0.132,126.985,359055,4,trance,Top Trance Songs EVER
0.579,0.815,11,-6.485,1,0.0428,0.249,0.191,0.145,0.169,128.005,399293,3,trance,Top Trance Songs EVER
0.431,0.912,2,-6.766,1,0.169,0.00085,0.915,0.924,0.0416,137.998,261739,4,trance,UPLIFTING TRANCE 2020
0.543,0.978,11,-4.269,0,0.0746,0.000929,0.9,0.115,0.132,137.997,212609,4,trance,Top Trance Songs EVER
0.507,0.977,7,-7.204,1,0.0432,0.000118,0.781,0.101,0.0733,127.989,204613,4,trance,Progressive Trance
0.442,0.947,6,-5.141,0,0.0323,0.00082,0.158,0.397,0.17,136.001,222057,4,trance,Vocal Melodic Trance Top 1000
0.68,0.651,9,-5.709,0,0.0541,0.0102,0.295,0.0956,0.04,127.969,377397,4,trance,Vocal Melodic Trance Top 1000
0.655,0.619,8,-8.467,1,0.039,0.00321,0.843,0.109,0.271,127.765,225520,4,trance,Top Trance Songs EVER
0.591,0.616,6,-7.892,0,0.0316,0.0307,2.38E-05,0.457,0.257,127.992,338408,4,trance,"Uplifting Trance, Euphoric Trance"
0.636,0.923,6,-5.671,1,0.0531,0.00345,0.912,0.0898,0.104,135.984,505360,4,trance,Top Trance Songs EVER
0.439,0.976,8,-6.385,1,0.0511,3.51E-06,0.385,0.313,0.421,140.008,445997,4,trance,Vocal Melodic Trance Top 1000
0.466,0.978,11,-5.232,1,0.0451,0.000116,0.246,0.278,0.226,133.981,250747,4,trance,Uplifting | Trance
0.425,0.941,10,-7.117,0,0.048,0.000134,0.889,0.582,0.169,140.004,254924,4,trance,Uplifting | Trance
0.425,0.995,6,-5.784,0,0.0778,0.000131,0.945,0.0497,0.0666,135.969,384649,4,trance,Top Trance Songs EVER
0.756,0.511,1,-4.118,1,0.0386,1.50E-05,0.0311,0.0817,0.232,129.996,369556,4,trance,Vocal Melodic Trance Top 1000
0.546,0.711,4,-5.819,0,0.134,0.00666,0.00114,0.138,0.189,130.158,225254,4,trance,Vocal Melodic Trance Top 1000
0.335,0.887,0,-4.762,1,0.0458,0.0485,0.000133,0.441,0.194,137.902,242467,4,trance,Best of Trance
0.473,0.945,7,-7.083,0,0.0459,0.0011,0.281,0.387,0.0752,137.97,299126,4,trance,UPLIFTING TRANCE 2020
0.556,0.91,0,-5.88,0,0.0536,0.0263,0.819,0.0776,0.357,128.715,358064,4,trance,Top Trance Songs EVER
0.481,0.96,1,-5.965,1,0.0567,0.00233,0.898,0.682,0.105,137.994,398283,4,trance,Uplifting Trance.
0.579,0.795,4,-4.872,1,0.0291,0.0638,0.0129,0.247,0.404,130.94,182670,4,trance,Top Trance Songs EVER
0.608,0.856,3,-6.167,1,0.0505,0.000437,0.922,0.574,0.186,129.976,309707,4,trance,Anjunabeats Volumes 1 - 14
0.416,0.94,6,-5.796,1,0.0908,0.00266,0.641,0.0459,0.177,138.002,260644,4,trance,UPLIFTING TRANCE 2020
0.548,0.858,1,-8.824,1,0.0708,0.0783,0.0276,0.331,0.263,130.199,132707,4,trance,State if Trance (The best ASOT Epsidoes)
0.415,0.997,8,-6.978,0,0.111,0.00203,0.779,0.0523,0.0565,140,395571,4,trance,Top Trance Songs EVER
0.653,0.944,2,-3.421,1,0.0917,0.00163,0.473,0.352,0.0754,139.97,221000,4,trance,TRANNCE 2020 Best Trance Music Official
0.484,0.92,8,-3.676,1,0.0333,0.0328,0.717,0.196,0.519,127.991,178123,4,trance,Top Trance Songs EVER
0.639,0.943,5,-4.065,0,0.214,0.00469,0.000105,0.463,0.341,127.976,310078,4,trance,UPLIFTING TRANCE 2020
0.455,0.949,10,-8.303,0,0.0655,0.000886,0.906,0.44,0.089,140.028,200495,4,trance,Top Trance Songs EVER
0.596,0.991,4,-6.719,1,0.0856,0.000414,0.841,0.0744,0.119,137.998,283648,4,trance,UPLIFTING TRANCE 2020
0.429,0.953,0,-8.506,0,0.0603,0.000618,0.61,0.822,0.0912,139.991,294853,4,trance,Uplifting Trance.
0.611,0.98,10,-4.824,0,0.0687,0.0254,0.897,0.278,0.222,135.94,425974,4,trance,Vocal Melodic Trance Top 1000
0.555,0.981,7,-6.634,0,0.0642,0.000148,0.244,0.362,0.513,140.093,410438,4,trance,UPLIFTING TRANCE 2020
0.516,0.93,1,-5.272,1,0.0541,0.00656,0.95,0.369,0.492,138.015,173439,4,trance,Top Trance Songs EVER
0.618,0.906,6,-8.573,0,0.269,0.0169,0.0022,0.341,0.377,133.654,157985,4,trance,State if Trance (The best ASOT Epsidoes)
0.467,0.968,4,-6.4,0,0.295,0.0027,0.0118,0.336,0.0549,138.053,243000,4,trance,Top Trance Songs EVER
0.446,0.902,7,-6.374,0,0.0885,0.00719,4.63E-06,0.101,0.0415,137.986,210000,4,trance,UPLIFTING TRANCE 2020
0.536,0.916,8,-5.572,0,0.0452,0.00174,0.858,0.331,0.196,135.017,187667,4,trance,Best of Trance
0.564,0.894,10,-8.279,1,0.0447,0.00115,0.481,0.0887,0.145,127.993,269960,4,trance,Top Trance Songs EVER
0.332,0.928,4,-7.213,0,0.28,0.00191,0.616,0.313,0.0935,131.888,230204,4,trance,Top Trance Songs EVER
0.513,0.996,6,-7.366,0,0.142,0.000461,0.411,0.0962,0.0587,140.011,327429,4,trance,Uplifting Trance.
0.421,0.923,8,-6.238,1,0.0484,0.00308,0.12,0.0821,0.105,138.029,187840,4,trance,UPLIFTING TRANCE 2020
0.515,0.978,3,-6.091,1,0.0785,0.000354,0.766,0.134,0.464,138.008,452201,4,trance,Uplifting Trance 2019
0.529,0.99,4,-4.939,0,0.108,9.72E-05,0.824,0.556,0.11,139.992,444000,4,trance,"Uplifting, Melodic Trance & Vocal Trance"
0.443,0.989,9,-6.794,0,0.0794,0.00266,0.0487,0.338,0.0739,137.974,238196,4,trance,Top Trance Songs EVER
0.683,0.671,1,-4.716,0,0.0894,0.00355,0.0183,0.338,0.391,128.062,235332,4,trance,Progressive Trance
0.537,0.697,0,-7.966,0,0.0553,0.0922,6.24E-05,0.339,0.107,127.987,183685,4,trance,ASOT
0.665,0.809,5,-5.702,1,0.0586,0.00107,0.264,0.0919,0.146,130.015,426721,4,trance,Vocal Melodic Trance Top 1000
0.602,0.911,6,-7.303,1,0.0813,0.000442,0.621,0.102,0.386,138.019,482025,4,trance,Top Trance Songs EVER
0.459,0.993,0,-6.764,1,0.0422,1.63E-05,0.908,0.109,0.422,138.012,521956,4,trance,Top Trance Songs EVER
0.603,0.939,3,-6.875,0,0.0442,0.00646,0.892,0.1,0.0552,127.72,326667,4,trance,Anjunabeats Volumes 1 - 14
0.61,0.911,10,-5.926,1,0.0567,0.002,0.643,0.0823,0.314,137.946,167000,4,trance,Top Trance Songs EVER
0.515,0.977,6,-5.046,0,0.0488,0.000413,0.722,0.353,0.173,134.013,217796,4,trance,Trance Mission
0.57,0.853,0,-7.357,1,0.0365,0.000159,0.847,0.429,0.816,131.999,350909,4,trance,Top Trance Songs EVER
0.523,0.97,6,-5.86,1,0.0759,0.0247,0.00377,0.448,0.298,136.017,196375,4,trance,Uplifting | Trance
0.445,0.814,2,-7.176,0,0.0857,0.000884,0.798,0.798,0.0862,134.069,219320,4,trance,ASOT
0.448,0.99,2,-5.741,1,0.0915,0.000404,0.771,0.465,0.123,138.019,439565,4,trance,UPLIFTING TRANCE 2020
0.495,0.955,6,-3.172,1,0.0473,0.0014,0.874,0.606,0.418,134.025,208881,4,trance,State if Trance (The best ASOT Epsidoes)
0.446,0.934,7,-6.373,1,0.0422,0.00358,0.887,0.383,0.163,132.043,216818,4,trance,Top Trance Songs EVER
0.509,0.994,6,-6.633,0,0.136,0.175,0.86,0.295,0.0385,137.976,234783,4,trance,"Uplifting Trance, Euphoric Trance"
0.622,0.812,11,-6.206,1,0.0315,0.00408,0.845,0.202,0.322,128.924,253200,4,trance,Anjunabeats Volumes 1 - 14
0.503,0.964,4,-7.305,0,0.11,0.0993,0.819,0.241,0.0398,137.104,279947,4,trance,Top Trance Songs EVER
0.359,0.669,0,-7.714,1,0.0402,0.321,0.00262,0.105,0.153,130.185,201530,4,trance,Uplifting | Trance
0.469,0.801,5,-9.178,0,0.118,0.000159,0.321,0.427,0.328,128,225004,4,trance,Progressive Trance
0.475,0.866,9,-10.581,0,0.16,6.25E-05,0.0389,0.231,0.145,128.031,221250,4,trance,Progressive Trance
0.568,0.9,8,-2.844,1,0.043,0.000457,0.0188,0.218,0.337,128.026,174023,4,trance,Vocal Melodic Trance Top 1000
0.141,0.965,1,-8.829,1,0.0583,0.00045,0.914,0.0782,0.129,137.994,229565,3,trance,ASOT
0.571,0.82,1,-12.575,1,0.0902,0.000288,0.971,0.588,0.782,133.903,186572,4,trance,State if Trance (The best ASOT Epsidoes)
0.615,0.794,6,-7.802,0,0.0384,0.0018,0.807,0.0762,0.258,132.988,470000,4,trance,Top Trance Songs EVER
0.598,0.826,0,-6.319,0,0.0711,0.0061,0.0769,0.0616,0.159,129.973,382160,4,trance,Vocal Melodic Trance Top 1000
0.547,0.997,9,-6.009,1,0.0526,9.85E-05,0.489,0.521,0.276,140.006,428645,4,trance,UPLIFTING TRANCE 2020
0.623,0.845,8,-9.082,1,0.0508,0.016,0.864,0.0862,0.369,134.978,546707,4,trance,Top Trance Songs EVER
0.717,0.581,11,-10.7,1,0.0445,0.0196,0.932,0.0758,0.148,126.065,304600,4,trance,Top Trance Songs EVER
0.43,0.918,5,-6.758,1,0.0394,0.0162,0.836,0.199,0.0449,138.005,203478,4,trance,Top Trance Songs EVER
0.458,0.99,7,-6.125,1,0.0826,0.000302,0.726,0.136,0.0819,139.982,407328,4,trance,UPLIFTING TRANCE 2020
0.545,0.894,3,-5.249,0,0.0602,0.0122,0.000144,0.383,0.19,129.912,227920,4,trance,State if Trance (The best ASOT Epsidoes)
0.578,0.962,8,-7.888,0,0.107,0.00232,0.36,0.234,0.238,131.998,199987,4,trance,Top Trance Songs EVER
0.457,0.657,9,-10.472,0,0.0353,0.00669,0.904,0.321,0.0501,129.989,177283,4,trance,State if Trance (The best ASOT Epsidoes)
0.604,0.753,1,-7.237,0,0.0467,0.0121,0.000162,0.159,0.263,127.823,300387,4,trance,Anjunabeats Volumes 1 - 14
0.393,0.968,5,-8.253,0,0.0521,0.0324,0.973,0.232,0.461,137.954,250440,4,trance,Uplifting | Trance
0.647,0.653,7,-6.855,1,0.0392,0.000523,0.192,0.558,0.673,129.99,439423,4,trance,"Uplifting Trance, Euphoric Trance"
0.618,0.968,11,-5.898,1,0.04,0.00333,0.911,0.103,0.0504,130.007,391947,4,trance,Best of Trance
0.604,0.833,0,-9.018,0,0.088,0.00353,0.271,0.889,0.16,132.976,470467,4,trance,ASOT
0.586,0.779,7,-6.322,1,0.0382,0.0459,0.0168,0.118,0.255,133.981,252081,4,trance,Uplifting | Trance
0.437,0.92,11,-7.298,0,0.0469,0.00178,0.484,0.365,0.178,135.983,236522,4,trance,Top Trance Songs EVER
0.554,0.881,5,-6.155,0,0.0435,0.017,0.00341,0.122,0.359,129.909,265920,4,trance,Vocal Melodic Trance Top 1000
0.676,0.903,2,-4.277,0,0.0524,0.00421,0.636,0.593,0.252,131.988,378264,4,trance,Trance List | TOP Trance
0.458,0.988,2,-7.523,0,0.157,0.00127,0.443,0.117,0.191,136.01,206029,4,trance,Vocal Melodic Trance Top 1000
0.445,0.947,0,-7.885,1,0.069,0.000282,0.898,0.136,0.16,137.97,504348,4,trance,Top Trance Songs EVER
0.727,0.735,8,-9.562,0,0.314,0.115,0.209,0.0454,0.291,132.004,443636,4,trance,Vocal Melodic Trance Top 1000
0.585,0.926,6,-9.18,1,0.0446,0.00159,0.953,0.0993,0.511,130.006,418800,4,trance,Best of Trance
0.551,0.916,4,-7.894,0,0.0322,0.0104,0.916,0.208,0.329,133.988,437014,4,trance,Uplifting Trance.
0.384,0.892,4,-11.688,0,0.0593,6.24E-06,0.943,0.282,0.214,135.62,196380,4,trance,State if Trance (The best ASOT Epsidoes)
0.61,0.893,1,-6.656,1,0.0859,0.00785,0.833,0.0944,0.0668,137.982,236522,4,trance,TRANNCE 2020 Best Trance Music Official
0.424,0.96,0,-7.294,0,0.0567,0.00144,0.845,0.916,0.224,137.987,469600,4,trance,Uplifting Trance 2019
0.537,0.949,0,-6.027,1,0.0651,0.00088,0.906,0.0962,0.201,137.991,470000,4,trance,Uplifting Trance.
0.506,0.941,4,-5.521,1,0.0573,0.00165,0.851,0.609,0.347,127.995,458041,4,trance,Best of Trance
0.46,0.964,4,-4.372,0,0.0859,0.0853,4.53E-06,0.603,0.206,141.45,209841,4,trance,UPLIFTING TRANCE 2020
0.746,0.493,0,-7.919,1,0.0542,0.0861,0.2,0.133,0.275,131.996,219659,4,trance,Top Trance Songs EVER
0.411,0.991,3,-6.293,1,0.0567,0.000177,0.821,0.344,0.101,138.004,204234,4,trance,State if Trance (The best ASOT Epsidoes)
0.555,0.771,10,-16.864,1,0.0444,0.000227,0.846,0.369,0.392,138.05,222912,4,trance,Top Trance Songs EVER
0.493,0.999,9,-5.889,1,0.0781,3.77E-05,0.855,0.0543,0.124,140.007,517706,4,trance,Top Trance Songs EVER
0.49,0.996,11,-7.819,0,0.0677,0.000133,0.87,0.647,0.54,138.006,451999,4,trance,"Uplifting Trance, Euphoric Trance"
0.433,0.994,9,-4.144,0,0.0861,0.00199,0.233,0.291,0.0458,139.972,210000,4,trance,"Uplifting Trance, Euphoric Trance"
0.524,0.956,11,-6.676,0,0.0458,0.0656,0.844,0.0856,0.0964,139,626841,4,trance,Top Trance Songs EVER
0.665,0.704,7,-7.74,0,0.079,0.00345,0.135,0.0593,0.328,127.993,369375,3,trance,UPLIFTING TRANCE 2020
0.605,0.907,0,-4.456,1,0.0536,0.00899,0.181,0.666,0.221,127.96,426567,4,trance,Vocal Melodic Trance Top 1000
0.507,0.99,1,-4.895,0,0.126,0.000583,0.822,0.656,0.179,137.986,452174,4,trance,Top Trance Songs EVER
0.76,0.948,1,-5.465,1,0.115,0.0203,0.345,0.366,0.181,134.08,152239,4,trance,Best of Trance
0.581,0.98,10,-7.34,0,0.0771,0.000914,0.221,0.884,0.328,135.999,442597,4,trance,UPLIFTING TRANCE 2020
0.562,0.882,9,-7.812,0,0.123,0.128,0.0168,0.365,0.182,137.984,246961,4,trance,Vocal Melodic Trance Top 1000
0.65,0.776,6,-10.561,0,0.0466,0.011,0.823,0.589,0.263,126.001,332033,4,trance,Vocal Melodic Trance Top 1000
0.479,0.923,4,-9.499,0,0.0699,0.000314,0.914,0.606,0.211,135.98,169412,4,trance,Top Trance Songs EVER
0.48,0.804,7,-8.21,1,0.0279,5.74E-05,0.908,0.0992,0.173,136.996,492500,4,trance,Top Trance Songs EVER
0.41,0.996,9,-7.227,0,0.0805,0.00038,0.213,0.588,0.0571,138.003,206999,4,trance,Top Trance Songs EVER
0.494,0.994,5,-4.152,0,0.0517,8.23E-05,0.757,0.318,0.476,139.995,476571,4,trance,Uplifting Trance.
0.565,0.831,6,-4.9,0,0.0469,0.00216,0.000222,0.382,0.218,129.994,211846,4,trance,"Uplifting Trance, Euphoric Trance"
0.459,0.977,9,-5.653,0,0.0722,0.000251,0.0503,0.353,0.072,138.044,220864,4,trance,Top Trance Songs EVER
0.237,0.957,0,-4.117,0,0.0626,0.00724,0.267,0.279,0.146,137.87,231576,4,trance,Best of Trance
0.428,0.825,10,-12.669,0,0.0488,0.00024,0.783,0.501,0.109,132.022,213710,4,trance,State if Trance (The best ASOT Epsidoes)
0.457,0.988,1,-3.7,1,0.0727,0.000866,4.71E-05,0.379,0.201,138.012,173913,4,trance,Vocal Melodic Trance Top 1000
0.516,0.936,11,-4.277,0,0.0639,0.000152,0.169,0.0837,0.224,138.015,353043,4,trance,Uplifting Trance.
0.602,0.897,4,-5.736,0,0.0592,0.000295,0.663,0.133,0.145,128.051,236000,4,trance,Top Trance Songs EVER
0.515,0.921,0,-5.48,1,0.0635,0.0271,0.0384,0.35,0.0598,134.983,214333,4,trance,Top Trance Songs EVER
0.551,0.947,6,-5.04,0,0.0369,0.0248,0.0098,0.303,0.222,132.068,198187,4,trance,Vocal Melodic Trance Top 1000
0.436,0.992,5,-6.073,0,0.0907,0.000277,0.304,0.957,0.253,137.983,202609,4,trance,Top Trance Songs EVER
0.475,0.779,11,-10.199,0,0.0426,0.000381,0.777,0.107,0.426,133.981,279375,4,trance,Best of Trance
0.68,0.827,9,-6.608,1,0.0455,0.00496,0.0566,0.083,0.593,131.995,320035,4,trance,Uplifting | Trance
0.508,0.956,10,-3.37,1,0.0722,0.00633,0.000493,0.177,0.208,135.04,183111,4,trance,TRANNCE 2020 Best Trance Music Official
0.459,0.988,2,-4.027,1,0.0594,0.00418,0.032,0.109,0.0373,140.012,310125,4,trance,Top Trance Songs EVER
0.471,0.959,1,-5.958,1,0.0698,0.00141,0.215,0.914,0.145,137.987,413918,4,trance,"Uplifting Trance, Euphoric Trance"
0.503,0.981,7,-5.877,0,0.121,0.00807,0.651,0.309,0.0547,138.007,243370,4,trance,State if Trance (The best ASOT Epsidoes)
0.598,0.783,11,-5.024,1,0.038,0.00147,6.15E-05,0.111,0.271,129.931,203192,4,trance,Uplifting | Trance
0.623,0.807,1,-9.111,1,0.0373,0.0168,0.0213,0.584,0.283,131.134,319008,4,trance,State if Trance (The best ASOT Epsidoes)
0.496,0.94,6,-5.149,1,0.0656,8.73E-05,0.089,0.49,0.0585,134.056,174179,4,trance,Progressive Trance
0.413,0.973,0,-7.245,1,0.0429,0.000225,0.532,0.271,0.305,131.987,376351,4,trance,Top Trance Songs EVER
0.537,0.99,10,-5.917,0,0.101,0.000513,0.241,0.599,0.534,137.997,437851,4,trance,Top Trance Songs EVER
0.462,0.994,9,-7.176,0,0.0589,6.04E-05,0.794,0.095,0.308,140.004,429732,4,trance,Vocal Melodic Trance Top 1000
0.498,0.941,1,-7.382,1,0.054,0.00137,0.5,0.0713,0.383,138.002,424277,4,trance,Top Trance Songs EVER
0.686,0.86,4,-3.358,1,0.0517,0.0597,0,0.19,0.417,130.027,252923,4,trance,Top Trance Songs EVER
0.414,0.979,0,-6.306,1,0.0558,0.00112,0.927,0.314,0.291,137.995,187876,4,trance,Uplifting Trance.
0.495,0.951,2,-6.011,1,0.0587,0.000149,0.753,0.683,0.425,137.982,466087,4,trance,Top Trance Songs EVER
0.458,0.996,1,-2.769,1,0.0675,0.000107,0.603,0.782,0.163,137.962,203478,4,trance,UPLIFTING TRANCE 2020
0.479,0.628,3,-5.961,0,0.0384,0.00128,0,0.365,0.281,134.096,170149,4,trance,ASOT
0.46,0.988,1,-4.357,1,0.124,0.000227,0.863,0.398,0.194,137.972,398261,4,trance,UPLIFTING TRANCE 2020
0.486,0.939,9,-6.708,0,0.0422,0.0116,0.952,0.243,0.223,136.01,231190,4,trance,"Uplifting Trance, Euphoric Trance"
0.475,0.903,0,-8.79,1,0.0427,0.0106,0.516,0.0764,0.27,138.003,490870,4,trance,Uplifting Trance.
0.69,0.733,0,-8.573,0,0.0326,0.00616,0.696,0.0821,0.501,125.996,451280,4,trance,Vocal Melodic Trance Top 1000
0.463,0.91,7,-6.587,1,0.03,0.00322,0.946,0.0681,0.0432,135.995,386210,4,trance,Top Trance Songs EVER
0.586,0.713,4,-6.496,0,0.0453,2.27E-05,0.0741,0.82,0.0616,127.972,221250,4,trance,Progressive & Melodic Trance
0.483,0.808,0,-10.662,1,0.0407,0.00272,0.102,0.348,0.0388,136.029,299827,4,trance,Best of Trance
0.591,0.681,7,-10.964,1,0.038,0.000223,0.649,0.141,0.162,131.987,248236,4,trance,Top Trance Songs EVER
0.58,0.878,1,-7.044,1,0.0994,0.000745,0.955,0.413,0.121,136.99,397664,4,trance,Uplifting Trance 2019
0.466,0.998,1,-2.421,1,0.0761,0.00405,0.902,0.291,0.45,140.006,253000,4,trance,Top Trance Songs EVER
0.524,0.843,6,-7.72,0,0.0409,0.000529,0.272,0.0997,0.408,126.354,349973,4,trance,Anjunabeats Volumes 1 - 14
0.517,0.977,7,-6.832,0,0.0884,0.000392,0.92,0.333,0.169,140.016,482156,4,trance,Top Trance Songs EVER
0.423,0.827,11,-11.522,0,0.0719,2.27E-05,0.947,0.324,0.0659,133.853,159730,4,trance,State if Trance (The best ASOT Epsidoes)
0.452,0.922,7,-7.41,1,0.0602,0.00331,0.0923,0.416,0.103,137.984,231318,4,trance,Top Trance Songs EVER
0.54,0.964,0,-5.385,0,0.0595,0.000147,0.348,0.169,0.565,137.987,412638,4,trance,Top Trance Songs EVER
0.464,0.92,0,-6.337,0,0.0464,0.00681,0.0489,0.283,0.0771,135.001,222609,4,trance,Vocal Melodic Trance Top 1000
0.457,0.869,7,-6.364,0,0.0636,0.00682,0.515,0.0554,0.249,130.003,434046,4,trance,Vocal Melodic Trance Top 1000
0.575,0.713,11,-5.197,0,0.0267,7.65E-05,0.00128,0.0759,0.167,127.974,307824,4,trance,Uplifting | Trance
0.528,0.908,2,-5.291,0,0.0673,0.00212,0.0146,0.35,0.0588,127.983,230155,4,trance,Progressive Trance
0.376,0.922,0,-10.012,0,0.0705,0.000212,0.979,0.25,0.0392,137.952,153046,4,trance,Top Trance Songs EVER
0.494,0.998,8,-4.212,0,0.089,0.00115,0.863,0.364,0.275,138.019,441717,4,trance,Top Trance Songs EVER
0.623,0.893,3,-4.846,1,0.0549,0.0402,0.00241,0.0906,0.305,128.036,192101,4,trance,Top Trance Songs EVER
0.565,0.923,2,-6.253,1,0.363,0.000637,0.000983,0.322,0.16,133.681,245224,4,trance,Progressive Trance
0.472,0.985,6,-5.559,0,0.0475,0.000702,0.0391,0.348,0.569,133.993,374328,4,trance,"Uplifting Trance, Euphoric Trance"
0.394,0.976,2,-8.961,1,0.0627,0.0023,0.918,0.106,0.422,137.979,188853,4,trance,State if Trance (The best ASOT Epsidoes)
0.662,0.849,10,-7.51,0,0.0403,0.138,0.889,0.219,0.115,128.007,206250,4,trance,Vocal Melodic Trance Top 1000
0.628,0.813,0,-6.274,0,0.0405,0.000365,0.323,0.0968,0.358,132.367,319179,4,trance,Anjunabeats Volumes 1 - 14
0.617,0.936,9,-5.562,0,0.0445,0.00109,0.541,0.255,0.0731,131.979,396392,4,trance,Trance List | TOP Trance
0.674,0.905,3,-5.47,0,0.0581,0.0285,0.0119,0.184,0.125,129.981,169846,4,trance,Trance 100 Chart - by Armada Music
0.556,0.889,1,-6.987,1,0.0575,0.000682,0.627,0.052,0.101,138.007,434796,4,trance,"Uplifting Trance, Euphoric Trance"
0.574,0.812,0,-7.68,0,0.0625,0.000369,0.208,0.248,0.198,127.988,286875,4,trance,Progressive Trance
0.566,0.976,8,-6.812,1,0.0707,0.00255,0.865,0.0908,0.332,140.001,334896,4,trance,Uplifting Trance.
0.43,0.982,1,-5.824,1,0.054,2.73E-05,0.858,0.0987,0.352,138.011,215657,4,trance,ASOT
0.495,0.875,1,-8.319,1,0.0262,0.0023,0.927,0.306,0.399,132.118,192727,4,trance,Top Trance Songs EVER
0.382,0.943,3,-11.516,0,0.115,0.00054,0.0217,0.694,0.0747,137.919,222623,4,trance,State if Trance (The best ASOT Epsidoes)
0.52,0.905,5,-6.623,1,0.116,0.0147,8.48E-06,0.125,0.094,130.021,308393,4,trance,Vocal Melodic Trance Top 1000
0.507,0.977,7,-7.204,1,0.0432,0.000118,0.781,0.101,0.0733,127.989,204613,4,trance,Vocal Melodic Trance Top 1000
0.522,0.961,2,-6.755,1,0.0854,2.82E-05,0.317,0.255,0.0383,130.022,162363,4,trance,Progressive Trance
0.624,0.696,1,-8.377,1,0.0337,0.00193,0.944,0.282,0.768,130.331,324081,4,trance,Top Trance Songs EVER
0.617,0.988,10,-6.648,0,0.0773,0.000317,0.851,0.0831,0.0321,137.999,524957,4,trance,Uplifting Trance.
